Time,Router,Mechanisms,Type,Packets
4,R10,NCFCC,CacheMisses,11
4,R11,NCFCC,CacheMisses,1
4,R12,NCFCC,CacheMisses,11
4,R13,NCFCC,CacheMisses,11
4,R16,NCFCC,CacheMisses,1
4,R17,NCFCC,CacheMisses,5
4,R18,NCFCC,CacheMisses,5
4,R19,NCFCC,CacheMisses,11
4,R20,NCFCC,CacheMisses,5
4,R21,NCFCC,CacheMisses,11
4,R22,NCFCC,CacheMisses,11
4,R23,NCFCC,CacheMisses,11
5,R1,NCFCC,CacheMisses,8
5,R2,NCFCC,CacheMisses,13
5,R3,NCFCC,CacheMisses,12
5,R4,NCFCC,CacheMisses,12
5,R5,NCFCC,CacheMisses,8
5,R6,NCFCC,CacheMisses,2
5,R7,NCFCC,CacheMisses,8
5,R8,NCFCC,CacheMisses,2
5,R9,NCFCC,CacheMisses,2
5,R10,NCFCC,CacheMisses,2
5,R11,NCFCC,CacheMisses,12
5,R12,NCFCC,CacheMisses,2
5,R13,NCFCC,CacheMisses,2
5,R14,NCFCC,CacheMisses,13
5,R15,NCFCC,CacheMisses,13
5,R16,NCFCC,CacheMisses,12
5,R17,NCFCC,CacheMisses,8
5,R18,NCFCC,CacheMisses,8
5,R19,NCFCC,CacheMisses,2
5,R20,NCFCC,CacheMisses,8
5,R21,NCFCC,CacheMisses,2
5,R22,NCFCC,CacheMisses,2
5,R23,NCFCC,CacheMisses,2
8,R1,NCFCC,CacheMisses,1
8,R2,NCFCC,CacheMisses,1
8,R3,NCFCC,CacheMisses,1
8,R4,NCFCC,CacheMisses,1
8,R5,NCFCC,CacheMisses,1
8,R6,NCFCC,CacheMisses,1
8,R7,NCFCC,CacheMisses,1
8,R8,NCFCC,CacheMisses,1
8,R9,NCFCC,CacheMisses,1
8,R10,NCFCC,CacheMisses,1
8,R11,NCFCC,CacheMisses,1
8,R12,NCFCC,CacheMisses,1
8,R13,NCFCC,CacheMisses,1
8,R14,NCFCC,CacheMisses,1
8,R15,NCFCC,CacheMisses,1
8,R16,NCFCC,CacheMisses,1
8,R17,NCFCC,CacheMisses,1
8,R18,NCFCC,CacheMisses,1
8,R19,NCFCC,CacheMisses,1
8,R20,NCFCC,CacheMisses,1
8,R21,NCFCC,CacheMisses,1
8,R22,NCFCC,CacheMisses,1
8,R23,NCFCC,CacheMisses,1
9,R1,NCFCC,CacheMisses,5
9,R2,NCFCC,CacheMisses,5
9,R3,NCFCC,CacheMisses,5
9,R4,NCFCC,CacheMisses,5
9,R5,NCFCC,CacheMisses,5
9,R6,NCFCC,CacheMisses,5
9,R7,NCFCC,CacheMisses,5
9,R8,NCFCC,CacheMisses,5
9,R9,NCFCC,CacheMisses,5
9,R10,NCFCC,CacheMisses,5
9,R11,NCFCC,CacheMisses,5
9,R12,NCFCC,CacheMisses,5
9,R13,NCFCC,CacheMisses,5
9,R14,NCFCC,CacheMisses,5
9,R15,NCFCC,CacheMisses,5
9,R16,NCFCC,CacheMisses,5
9,R17,NCFCC,CacheMisses,5
9,R18,NCFCC,CacheMisses,5
9,R19,NCFCC,CacheMisses,5
9,R20,NCFCC,CacheMisses,5
9,R21,NCFCC,CacheMisses,5
9,R22,NCFCC,CacheMisses,5
9,R23,NCFCC,CacheMisses,5
10,R1,NCFCC,CacheMisses,6
10,R2,NCFCC,CacheMisses,6
10,R3,NCFCC,CacheMisses,6
10,R4,NCFCC,CacheMisses,6
10,R5,NCFCC,CacheMisses,6
10,R6,NCFCC,CacheMisses,6
10,R7,NCFCC,CacheMisses,6
10,R8,NCFCC,CacheMisses,6
10,R9,NCFCC,CacheMisses,6
10,R10,NCFCC,CacheMisses,6
10,R11,NCFCC,CacheMisses,6
10,R12,NCFCC,CacheMisses,6
10,R13,NCFCC,CacheMisses,6
10,R14,NCFCC,CacheMisses,6
10,R15,NCFCC,CacheMisses,6
10,R16,NCFCC,CacheMisses,6
10,R17,NCFCC,CacheMisses,6
10,R18,NCFCC,CacheMisses,6
10,R19,NCFCC,CacheMisses,6
10,R20,NCFCC,CacheMisses,6
10,R21,NCFCC,CacheMisses,6
10,R22,NCFCC,CacheMisses,6
10,R23,NCFCC,CacheMisses,6
11,R1,NCFCC,CacheMisses,271
11,R2,NCFCC,CacheMisses,241
11,R3,NCFCC,CacheMisses,257
11,R4,NCFCC,CacheMisses,257
11,R5,NCFCC,CacheMisses,271
11,R6,NCFCC,CacheMisses,275
11,R7,NCFCC,CacheMisses,271
11,R8,NCFCC,CacheMisses,275
11,R9,NCFCC,CacheMisses,275
11,R10,NCFCC,CacheMisses,275
11,R11,NCFCC,CacheMisses,257
11,R12,NCFCC,CacheMisses,277
11,R13,NCFCC,CacheMisses,277
11,R14,NCFCC,CacheMisses,241
11,R15,NCFCC,CacheMisses,241
11,R16,NCFCC,CacheMisses,257
11,R17,NCFCC,CacheMisses,271
11,R18,NCFCC,CacheMisses,271
11,R19,NCFCC,CacheMisses,292
11,R20,NCFCC,CacheMisses,271
11,R21,NCFCC,CacheMisses,275
11,R22,NCFCC,CacheMisses,275
11,R23,NCFCC,CacheMisses,277
12,R1,NCFCC,CacheHits,224
12,R1,NCFCC,CacheMisses,1488
12,R2,NCFCC,CacheHits,112
12,R2,NCFCC,CacheMisses,1488
12,R3,NCFCC,CacheHits,112
12,R3,NCFCC,CacheMisses,1488
12,R4,NCFCC,CacheMisses,1515
12,R5,NCFCC,CacheMisses,1516
12,R6,NCFCC,CacheMisses,1528
12,R7,NCFCC,CacheMisses,1516
12,R8,NCFCC,CacheMisses,1528
12,R9,NCFCC,CacheMisses,1528
12,R10,NCFCC,CacheMisses,1528
12,R11,NCFCC,CacheMisses,1515
12,R12,NCFCC,CacheMisses,1542
12,R13,NCFCC,CacheMisses,1542
12,R14,NCFCC,CacheMisses,1516
12,R15,NCFCC,CacheMisses,1516
12,R16,NCFCC,CacheMisses,1515
12,R17,NCFCC,CacheMisses,1516
12,R18,NCFCC,CacheMisses,1516
12,R19,NCFCC,CacheMisses,1543
12,R20,NCFCC,CacheMisses,1516
12,R21,NCFCC,CacheMisses,1528
12,R22,NCFCC,CacheMisses,1528
12,R23,NCFCC,CacheMisses,1542
13,R1,NCFCC,CacheMisses,1560
13,R2,NCFCC,CacheMisses,1558
13,R3,NCFCC,CacheMisses,1558
13,R4,NCFCC,CacheMisses,1559
13,R5,NCFCC,CacheMisses,1559
13,R6,NCFCC,CacheMisses,1558
13,R7,NCFCC,CacheMisses,1559
13,R8,NCFCC,CacheMisses,1558
13,R9,NCFCC,CacheMisses,1558
13,R10,NCFCC,CacheMisses,1558
13,R11,NCFCC,CacheMisses,1559
13,R12,NCFCC,CacheMisses,1558
13,R13,NCFCC,CacheMisses,1558
13,R14,NCFCC,CacheMisses,1558
13,R15,NCFCC,CacheMisses,1558
13,R16,NCFCC,CacheMisses,1559
13,R17,NCFCC,CacheMisses,1559
13,R18,NCFCC,CacheMisses,1559
13,R19,NCFCC,CacheMisses,1558
13,R20,NCFCC,CacheMisses,1559
13,R21,NCFCC,CacheMisses,1558
13,R22,NCFCC,CacheMisses,1558
13,R23,NCFCC,CacheMisses,1558
14,R1,NCFCC,CacheMisses,770
14,R2,NCFCC,CacheMisses,802
14,R3,NCFCC,CacheMisses,786
14,R4,NCFCC,CacheMisses,786
14,R5,NCFCC,CacheMisses,771
14,R6,NCFCC,CacheMisses,756
14,R7,NCFCC,CacheMisses,771
14,R8,NCFCC,CacheMisses,756
14,R9,NCFCC,CacheMisses,756
14,R10,NCFCC,CacheMisses,756
14,R11,NCFCC,CacheMisses,786
14,R12,NCFCC,CacheMisses,740
14,R13,NCFCC,CacheMisses,740
14,R14,NCFCC,CacheMisses,802
14,R15,NCFCC,CacheMisses,802
14,R16,NCFCC,CacheMisses,786
14,R17,NCFCC,CacheMisses,771
14,R18,NCFCC,CacheMisses,771
14,R19,NCFCC,CacheMisses,724
14,R20,NCFCC,CacheMisses,771
14,R21,NCFCC,CacheMisses,756
14,R22,NCFCC,CacheMisses,756
14,R23,NCFCC,CacheMisses,740
15,R1,NCFCC,CacheMisses,5
15,R2,NCFCC,CacheMisses,5
15,R3,NCFCC,CacheMisses,5
15,R4,NCFCC,CacheMisses,5
15,R5,NCFCC,CacheMisses,5
15,R6,NCFCC,CacheMisses,5
15,R7,NCFCC,CacheMisses,5
15,R8,NCFCC,CacheMisses,5
15,R9,NCFCC,CacheMisses,5
15,R10,NCFCC,CacheMisses,5
15,R11,NCFCC,CacheMisses,5
15,R12,NCFCC,CacheMisses,5
15,R13,NCFCC,CacheMisses,5
15,R14,NCFCC,CacheMisses,5
15,R15,NCFCC,CacheMisses,5
15,R16,NCFCC,CacheMisses,5
15,R17,NCFCC,CacheMisses,5
15,R18,NCFCC,CacheMisses,5
15,R19,NCFCC,CacheMisses,5
15,R20,NCFCC,CacheMisses,5
15,R21,NCFCC,CacheMisses,5
15,R22,NCFCC,CacheMisses,5
15,R23,NCFCC,CacheMisses,5
16,R1,NCFCC,CacheMisses,8
16,R2,NCFCC,CacheMisses,8
16,R3,NCFCC,CacheMisses,8
16,R4,NCFCC,CacheMisses,8
16,R5,NCFCC,CacheMisses,8
16,R6,NCFCC,CacheMisses,8
16,R7,NCFCC,CacheMisses,8
16,R8,NCFCC,CacheMisses,8
16,R9,NCFCC,CacheMisses,8
16,R10,NCFCC,CacheMisses,8
16,R11,NCFCC,CacheMisses,8
16,R12,NCFCC,CacheMisses,8
16,R13,NCFCC,CacheMisses,8
16,R14,NCFCC,CacheMisses,8
16,R15,NCFCC,CacheMisses,8
16,R16,NCFCC,CacheMisses,8
16,R17,NCFCC,CacheMisses,8
16,R18,NCFCC,CacheMisses,8
16,R19,NCFCC,CacheMisses,8
16,R20,NCFCC,CacheMisses,8
16,R21,NCFCC,CacheMisses,8
16,R22,NCFCC,CacheMisses,8
16,R23,NCFCC,CacheMisses,8
18,R1,NCFCC,CacheMisses,2
18,R2,NCFCC,CacheMisses,2
18,R3,NCFCC,CacheMisses,2
18,R4,NCFCC,CacheMisses,2
18,R5,NCFCC,CacheMisses,2
18,R6,NCFCC,CacheMisses,2
18,R7,NCFCC,CacheMisses,2
18,R8,NCFCC,CacheMisses,2
18,R9,NCFCC,CacheMisses,2
18,R10,NCFCC,CacheMisses,2
18,R11,NCFCC,CacheMisses,2
18,R12,NCFCC,CacheMisses,2
18,R13,NCFCC,CacheMisses,2
18,R14,NCFCC,CacheMisses,2
18,R15,NCFCC,CacheMisses,2
18,R16,NCFCC,CacheMisses,2
18,R17,NCFCC,CacheMisses,2
18,R18,NCFCC,CacheMisses,2
18,R19,NCFCC,CacheMisses,2
18,R20,NCFCC,CacheMisses,2
18,R21,NCFCC,CacheMisses,2
18,R22,NCFCC,CacheMisses,2
18,R23,NCFCC,CacheMisses,2
19,R1,NCFCC,CacheMisses,2
19,R2,NCFCC,CacheMisses,2
19,R3,NCFCC,CacheMisses,2
19,R4,NCFCC,CacheMisses,2
19,R5,NCFCC,CacheMisses,2
19,R6,NCFCC,CacheMisses,2
19,R7,NCFCC,CacheMisses,2
19,R8,NCFCC,CacheMisses,2
19,R9,NCFCC,CacheMisses,2
19,R10,NCFCC,CacheMisses,2
19,R11,NCFCC,CacheMisses,2
19,R12,NCFCC,CacheMisses,2
19,R13,NCFCC,CacheMisses,2
19,R14,NCFCC,CacheMisses,2
19,R15,NCFCC,CacheMisses,2
19,R16,NCFCC,CacheMisses,2
19,R17,NCFCC,CacheMisses,2
19,R18,NCFCC,CacheMisses,2
19,R19,NCFCC,CacheMisses,2
19,R20,NCFCC,CacheMisses,2
19,R21,NCFCC,CacheMisses,2
19,R22,NCFCC,CacheMisses,2
19,R23,NCFCC,CacheMisses,2
20,R1,NCFCC,CacheMisses,4
20,R2,NCFCC,CacheMisses,4
20,R3,NCFCC,CacheMisses,4
20,R4,NCFCC,CacheMisses,4
20,R5,NCFCC,CacheMisses,4
20,R6,NCFCC,CacheMisses,4
20,R7,NCFCC,CacheMisses,4
20,R8,NCFCC,CacheMisses,4
20,R9,NCFCC,CacheMisses,4
20,R10,NCFCC,CacheMisses,4
20,R11,NCFCC,CacheMisses,4
20,R12,NCFCC,CacheMisses,4
20,R13,NCFCC,CacheMisses,4
20,R14,NCFCC,CacheMisses,4
20,R15,NCFCC,CacheMisses,4
20,R16,NCFCC,CacheMisses,4
20,R17,NCFCC,CacheMisses,4
20,R18,NCFCC,CacheMisses,4
20,R19,NCFCC,CacheMisses,4
20,R20,NCFCC,CacheMisses,4
20,R21,NCFCC,CacheMisses,4
20,R22,NCFCC,CacheMisses,4
20,R23,NCFCC,CacheMisses,4
21,R1,NCFCC,CacheHits,8
21,R1,NCFCC,CacheMisses,7
21,R2,NCFCC,CacheHits,4
21,R2,NCFCC,CacheMisses,5
21,R3,NCFCC,CacheHits,4
21,R3,NCFCC,CacheMisses,5
21,R4,NCFCC,CacheMisses,6
21,R5,NCFCC,CacheMisses,8
21,R6,NCFCC,CacheMisses,8
21,R7,NCFCC,CacheMisses,8
21,R8,NCFCC,CacheMisses,8
21,R9,NCFCC,CacheMisses,8
21,R10,NCFCC,CacheMisses,8
21,R11,NCFCC,CacheMisses,6
21,R12,NCFCC,CacheMisses,8
21,R13,NCFCC,CacheMisses,8
21,R14,NCFCC,CacheMisses,6
21,R15,NCFCC,CacheMisses,6
21,R16,NCFCC,CacheMisses,6
21,R17,NCFCC,CacheMisses,8
21,R18,NCFCC,CacheMisses,8
21,R19,NCFCC,CacheMisses,8
21,R20,NCFCC,CacheMisses,8
21,R21,NCFCC,CacheMisses,8
21,R22,NCFCC,CacheMisses,8
21,R23,NCFCC,CacheMisses,8
22,R1,NCFCC,CacheHits,48
22,R1,NCFCC,CacheMisses,707
22,R2,NCFCC,CacheHits,24
22,R2,NCFCC,CacheMisses,678
22,R3,NCFCC,CacheHits,24
22,R3,NCFCC,CacheMisses,694
22,R4,NCFCC,CacheMisses,700
22,R5,NCFCC,CacheMisses,713
22,R6,NCFCC,CacheMisses,729
22,R7,NCFCC,CacheMisses,712
22,R8,NCFCC,CacheMisses,729
22,R9,NCFCC,CacheMisses,729
22,R10,NCFCC,CacheMisses,729
22,R11,NCFCC,CacheMisses,700
22,R12,NCFCC,CacheMisses,744
22,R13,NCFCC,CacheMisses,744
22,R14,NCFCC,CacheMisses,684
22,R15,NCFCC,CacheMisses,684
22,R16,NCFCC,CacheMisses,700
22,R17,NCFCC,CacheMisses,713
22,R18,NCFCC,CacheMisses,713
22,R19,NCFCC,CacheMisses,760
22,R20,NCFCC,CacheMisses,713
22,R21,NCFCC,CacheMisses,729
22,R22,NCFCC,CacheMisses,729
22,R23,NCFCC,CacheMisses,744
23,R1,NCFCC,CacheMisses,1565
23,R2,NCFCC,CacheMisses,1566
23,R3,NCFCC,CacheMisses,1566
23,R4,NCFCC,CacheMisses,1566
23,R5,NCFCC,CacheMisses,1565
23,R6,NCFCC,CacheMisses,1565
23,R7,NCFCC,CacheMisses,1566
23,R8,NCFCC,CacheMisses,1565
23,R9,NCFCC,CacheMisses,1565
23,R10,NCFCC,CacheMisses,1565
23,R11,NCFCC,CacheMisses,1566
23,R12,NCFCC,CacheMisses,1566
23,R13,NCFCC,CacheMisses,1566
23,R14,NCFCC,CacheMisses,1566
23,R15,NCFCC,CacheMisses,1566
23,R16,NCFCC,CacheMisses,1566
23,R17,NCFCC,CacheMisses,1565
23,R18,NCFCC,CacheMisses,1565
23,R19,NCFCC,CacheMisses,1566
23,R20,NCFCC,CacheMisses,1565
23,R21,NCFCC,CacheMisses,1565
23,R22,NCFCC,CacheMisses,1565
23,R23,NCFCC,CacheMisses,1566
24,R1,NCFCC,CacheMisses,1564
24,R2,NCFCC,CacheMisses,1562
24,R3,NCFCC,CacheMisses,1562
24,R4,NCFCC,CacheMisses,1562
24,R5,NCFCC,CacheMisses,1564
24,R6,NCFCC,CacheMisses,1563
24,R7,NCFCC,CacheMisses,1564
24,R8,NCFCC,CacheMisses,1563
24,R9,NCFCC,CacheMisses,1564
24,R10,NCFCC,CacheMisses,1564
24,R11,NCFCC,CacheMisses,1562
24,R12,NCFCC,CacheMisses,1562
24,R13,NCFCC,CacheMisses,1562
24,R14,NCFCC,CacheMisses,1562
24,R15,NCFCC,CacheMisses,1562
24,R16,NCFCC,CacheMisses,1562
24,R17,NCFCC,CacheMisses,1564
24,R18,NCFCC,CacheMisses,1564
24,R19,NCFCC,CacheMisses,1562
24,R20,NCFCC,CacheMisses,1564
24,R21,NCFCC,CacheMisses,1564
24,R22,NCFCC,CacheMisses,1564
24,R23,NCFCC,CacheMisses,1562
25,R1,NCFCC,CacheMisses,310
25,R2,NCFCC,CacheMisses,334
25,R3,NCFCC,CacheMisses,326
25,R4,NCFCC,CacheMisses,326
25,R5,NCFCC,CacheMisses,310
25,R6,NCFCC,CacheMisses,295
25,R7,NCFCC,CacheMisses,310
25,R8,NCFCC,CacheMisses,295
25,R9,NCFCC,CacheMisses,294
25,R10,NCFCC,CacheMisses,294
25,R11,NCFCC,CacheMisses,326
25,R12,NCFCC,CacheMisses,280
25,R13,NCFCC,CacheMisses,280
25,R14,NCFCC,CacheMisses,334
25,R15,NCFCC,CacheMisses,334
25,R16,NCFCC,CacheMisses,326
25,R17,NCFCC,CacheMisses,310
25,R18,NCFCC,CacheMisses,310
25,R19,NCFCC,CacheMisses,264
25,R20,NCFCC,CacheMisses,310
25,R21,NCFCC,CacheMisses,294
25,R22,NCFCC,CacheMisses,294
25,R23,NCFCC,CacheMisses,280
26,R1,NCFCC,CacheMisses,1033
26,R2,NCFCC,CacheMisses,1009
26,R3,NCFCC,CacheMisses,1017
26,R4,NCFCC,CacheMisses,1017
26,R5,NCFCC,CacheMisses,1033
26,R6,NCFCC,CacheMisses,1049
26,R7,NCFCC,CacheMisses,1033
26,R8,NCFCC,CacheMisses,1049
26,R9,NCFCC,CacheMisses,1049
26,R10,NCFCC,CacheMisses,1049
26,R11,NCFCC,CacheMisses,1017
26,R12,NCFCC,CacheMisses,1063
26,R13,NCFCC,CacheMisses,1063
26,R14,NCFCC,CacheMisses,1009
26,R15,NCFCC,CacheMisses,1009
26,R16,NCFCC,CacheMisses,1017
26,R17,NCFCC,CacheMisses,1033
26,R18,NCFCC,CacheMisses,1033
26,R19,NCFCC,CacheMisses,1079
26,R20,NCFCC,CacheMisses,1033
26,R21,NCFCC,CacheMisses,1049
26,R22,NCFCC,CacheMisses,1049
26,R23,NCFCC,CacheMisses,1063
27,R1,NCFCC,CacheMisses,919
27,R2,NCFCC,CacheMisses,950
27,R3,NCFCC,CacheMisses,935
27,R4,NCFCC,CacheMisses,935
27,R5,NCFCC,CacheMisses,919
27,R6,NCFCC,CacheMisses,903
27,R7,NCFCC,CacheMisses,919
27,R8,NCFCC,CacheMisses,903
27,R9,NCFCC,CacheMisses,903
27,R10,NCFCC,CacheMisses,903
27,R11,NCFCC,CacheMisses,935
27,R12,NCFCC,CacheMisses,889
27,R13,NCFCC,CacheMisses,889
27,R14,NCFCC,CacheMisses,950
27,R15,NCFCC,CacheMisses,950
27,R16,NCFCC,CacheMisses,935
27,R17,NCFCC,CacheMisses,919
27,R18,NCFCC,CacheMisses,919
27,R19,NCFCC,CacheMisses,873
27,R20,NCFCC,CacheMisses,919
27,R21,NCFCC,CacheMisses,903
27,R22,NCFCC,CacheMisses,903
27,R23,NCFCC,CacheMisses,889
28,R1,NCFCC,CacheMisses,157
28,R2,NCFCC,CacheMisses,157
28,R3,NCFCC,CacheMisses,157
28,R4,NCFCC,CacheMisses,157
28,R5,NCFCC,CacheMisses,157
28,R6,NCFCC,CacheMisses,157
28,R7,NCFCC,CacheMisses,157
28,R8,NCFCC,CacheMisses,157
28,R9,NCFCC,CacheMisses,157
28,R10,NCFCC,CacheMisses,157
28,R11,NCFCC,CacheMisses,157
28,R12,NCFCC,CacheMisses,157
28,R13,NCFCC,CacheMisses,157
28,R14,NCFCC,CacheMisses,157
28,R15,NCFCC,CacheMisses,157
28,R16,NCFCC,CacheMisses,157
28,R17,NCFCC,CacheMisses,157
28,R18,NCFCC,CacheMisses,157
28,R19,NCFCC,CacheMisses,157
28,R20,NCFCC,CacheMisses,157
28,R21,NCFCC,CacheMisses,157
28,R22,NCFCC,CacheMisses,157
28,R23,NCFCC,CacheMisses,157
29,R1,NCFCC,CacheMisses,158
29,R2,NCFCC,CacheMisses,159
29,R3,NCFCC,CacheMisses,158
29,R4,NCFCC,CacheMisses,158
29,R5,NCFCC,CacheMisses,158
29,R6,NCFCC,CacheMisses,158
29,R7,NCFCC,CacheMisses,158
29,R8,NCFCC,CacheMisses,158
29,R9,NCFCC,CacheMisses,158
29,R10,NCFCC,CacheMisses,158
29,R11,NCFCC,CacheMisses,158
29,R12,NCFCC,CacheMisses,158
29,R13,NCFCC,CacheMisses,158
29,R14,NCFCC,CacheMisses,159
29,R15,NCFCC,CacheMisses,159
29,R16,NCFCC,CacheMisses,158
29,R17,NCFCC,CacheMisses,158
29,R18,NCFCC,CacheMisses,158
29,R19,NCFCC,CacheMisses,158
29,R20,NCFCC,CacheMisses,158
29,R21,NCFCC,CacheMisses,158
29,R22,NCFCC,CacheMisses,158
29,R23,NCFCC,CacheMisses,158
30,R1,NCFCC,CacheMisses,1
30,R2,NCFCC,CacheMisses,1
30,R3,NCFCC,CacheMisses,1
30,R4,NCFCC,CacheMisses,1
30,R5,NCFCC,CacheMisses,1
30,R6,NCFCC,CacheMisses,1
30,R7,NCFCC,CacheMisses,1
30,R8,NCFCC,CacheMisses,1
30,R9,NCFCC,CacheMisses,1
30,R10,NCFCC,CacheMisses,1
30,R11,NCFCC,CacheMisses,1
30,R12,NCFCC,CacheMisses,1
30,R13,NCFCC,CacheMisses,1
30,R14,NCFCC,CacheMisses,1
30,R15,NCFCC,CacheMisses,1
30,R16,NCFCC,CacheMisses,1
30,R17,NCFCC,CacheMisses,1
30,R18,NCFCC,CacheMisses,1
30,R19,NCFCC,CacheMisses,1
30,R20,NCFCC,CacheMisses,1
30,R21,NCFCC,CacheMisses,1
30,R22,NCFCC,CacheMisses,1
30,R23,NCFCC,CacheMisses,1
31,R1,NCFCC,CacheMisses,4
31,R2,NCFCC,CacheMisses,4
31,R3,NCFCC,CacheMisses,4
31,R4,NCFCC,CacheMisses,4
31,R5,NCFCC,CacheMisses,4
31,R6,NCFCC,CacheMisses,4
31,R7,NCFCC,CacheMisses,4
31,R8,NCFCC,CacheMisses,4
31,R9,NCFCC,CacheMisses,4
31,R10,NCFCC,CacheMisses,4
31,R11,NCFCC,CacheMisses,4
31,R12,NCFCC,CacheMisses,4
31,R13,NCFCC,CacheMisses,4
31,R14,NCFCC,CacheMisses,4
31,R15,NCFCC,CacheMisses,4
31,R16,NCFCC,CacheMisses,4
31,R17,NCFCC,CacheMisses,4
31,R18,NCFCC,CacheMisses,4
31,R19,NCFCC,CacheMisses,4
31,R20,NCFCC,CacheMisses,4
31,R21,NCFCC,CacheMisses,4
31,R22,NCFCC,CacheMisses,4
31,R23,NCFCC,CacheMisses,4
32,R1,NCFCC,CacheMisses,4
32,R2,NCFCC,CacheMisses,4
32,R3,NCFCC,CacheMisses,4
32,R4,NCFCC,CacheMisses,4
32,R5,NCFCC,CacheMisses,4
32,R6,NCFCC,CacheMisses,4
32,R7,NCFCC,CacheMisses,4
32,R8,NCFCC,CacheMisses,4
32,R9,NCFCC,CacheMisses,4
32,R10,NCFCC,CacheMisses,4
32,R11,NCFCC,CacheMisses,4
32,R12,NCFCC,CacheMisses,4
32,R13,NCFCC,CacheMisses,4
32,R14,NCFCC,CacheMisses,4
32,R15,NCFCC,CacheMisses,4
32,R16,NCFCC,CacheMisses,4
32,R17,NCFCC,CacheMisses,4
32,R18,NCFCC,CacheMisses,4
32,R19,NCFCC,CacheMisses,4
32,R20,NCFCC,CacheMisses,4
32,R21,NCFCC,CacheMisses,4
32,R22,NCFCC,CacheMisses,4
32,R23,NCFCC,CacheMisses,4
33,R1,NCFCC,CacheMisses,49
33,R2,NCFCC,CacheMisses,49
33,R3,NCFCC,CacheMisses,49
33,R4,NCFCC,CacheMisses,49
33,R5,NCFCC,CacheMisses,49
33,R6,NCFCC,CacheMisses,49
33,R7,NCFCC,CacheMisses,49
33,R8,NCFCC,CacheMisses,49
33,R9,NCFCC,CacheMisses,49
33,R10,NCFCC,CacheMisses,49
33,R11,NCFCC,CacheMisses,49
33,R12,NCFCC,CacheMisses,59
33,R13,NCFCC,CacheMisses,59
33,R14,NCFCC,CacheMisses,49
33,R15,NCFCC,CacheMisses,49
33,R16,NCFCC,CacheMisses,49
33,R17,NCFCC,CacheMisses,49
33,R18,NCFCC,CacheMisses,49
33,R19,NCFCC,CacheMisses,75
33,R20,NCFCC,CacheMisses,49
33,R21,NCFCC,CacheMisses,49
33,R22,NCFCC,CacheMisses,49
33,R23,NCFCC,CacheMisses,59
34,R1,NCFCC,CacheMisses,1361
34,R2,NCFCC,CacheMisses,1331
34,R3,NCFCC,CacheMisses,1346
34,R4,NCFCC,CacheMisses,1345
34,R5,NCFCC,CacheMisses,1361
34,R6,NCFCC,CacheMisses,1377
34,R7,NCFCC,CacheMisses,1361
34,R8,NCFCC,CacheMisses,1377
34,R9,NCFCC,CacheMisses,1377
34,R10,NCFCC,CacheMisses,1377
34,R11,NCFCC,CacheMisses,1345
34,R12,NCFCC,CacheMisses,1383
34,R13,NCFCC,CacheMisses,1383
34,R14,NCFCC,CacheMisses,1331
34,R15,NCFCC,CacheMisses,1331
34,R16,NCFCC,CacheMisses,1345
34,R17,NCFCC,CacheMisses,1361
34,R18,NCFCC,CacheMisses,1361
34,R19,NCFCC,CacheMisses,1381
34,R20,NCFCC,CacheMisses,1361
34,R21,NCFCC,CacheMisses,1377
34,R22,NCFCC,CacheMisses,1377
34,R23,NCFCC,CacheMisses,1383
35,R1,NCFCC,CacheMisses,1558
35,R2,NCFCC,CacheMisses,1556
35,R3,NCFCC,CacheMisses,1557
35,R4,NCFCC,CacheMisses,1558
35,R5,NCFCC,CacheMisses,1558
35,R6,NCFCC,CacheMisses,1556
35,R7,NCFCC,CacheMisses,1558
35,R8,NCFCC,CacheMisses,1556
35,R9,NCFCC,CacheMisses,1556
35,R10,NCFCC,CacheMisses,1556
35,R11,NCFCC,CacheMisses,1558
35,R12,NCFCC,CacheMisses,1556
35,R13,NCFCC,CacheMisses,1556
35,R14,NCFCC,CacheMisses,1556
35,R15,NCFCC,CacheMisses,1556
35,R16,NCFCC,CacheMisses,1558
35,R17,NCFCC,CacheMisses,1558
35,R18,NCFCC,CacheMisses,1558
35,R19,NCFCC,CacheMisses,1558
35,R20,NCFCC,CacheMisses,1558
35,R21,NCFCC,CacheMisses,1556
35,R22,NCFCC,CacheMisses,1556
35,R23,NCFCC,CacheMisses,1556
36,R1,NCFCC,CacheMisses,1188
36,R2,NCFCC,CacheMisses,1220
36,R3,NCFCC,CacheMisses,1204
36,R4,NCFCC,CacheMisses,1204
36,R5,NCFCC,CacheMisses,1188
36,R6,NCFCC,CacheMisses,1174
36,R7,NCFCC,CacheMisses,1188
36,R8,NCFCC,CacheMisses,1174
36,R9,NCFCC,CacheMisses,1174
36,R10,NCFCC,CacheMisses,1174
36,R11,NCFCC,CacheMisses,1204
36,R12,NCFCC,CacheMisses,1158
36,R13,NCFCC,CacheMisses,1158
36,R14,NCFCC,CacheMisses,1220
36,R15,NCFCC,CacheMisses,1220
36,R16,NCFCC,CacheMisses,1204
36,R17,NCFCC,CacheMisses,1188
36,R18,NCFCC,CacheMisses,1188
36,R19,NCFCC,CacheMisses,1142
36,R20,NCFCC,CacheMisses,1188
36,R21,NCFCC,CacheMisses,1174
36,R22,NCFCC,CacheMisses,1174
36,R23,NCFCC,CacheMisses,1158
37,R1,NCFCC,CacheMisses,37
37,R2,NCFCC,CacheMisses,34
